article_id,periodical,periodical_label,issue_id,year,code,family,reason,reason_words
1991-11-17-left-el-flamenco-evoluci-n-y-tradici-,candil,Candil,1991-11,1991,PED_03,PED,"The essay is explanatory and classificatory, but the visible text does not clearly foreground teaching access, institutional pedagogy, or transnational learning.",21
1991-11-17-left-el-flamenco-evoluci-n-y-tradici-,candil,Candil,1991-11,1991,COMM_01,COMM,"The word 'fuera' appears in a classificatory phrase about what is left outside flamenco, but the boundary is stylistic/technical rather than social insider-outsider belonging.",26
1991-11-19-left-ensayo-de-una-tipolog-a,candil,Candil,1991-11,1991,AUTH_02,AUTH,"The text denies that added instruments adulterate cantes, but the central discourse is critique of dogmatic boundary policing rather than the author's own purity boundary.",26
1991-11-19-left-ensayo-de-una-tipolog-a,candil,Candil,1991-11,1991,PED_02,PED,"Mairena learning the siguiriya from Pepe Torre indicates transmission, but the visible passage emphasizes creative recreation more than embodied/oral lineage authority.",22
1991-11-23-left-bendito-seas-t-tulo-de-opera-fla,candil,Candil,1991-11,1991,COMM_03,COMM,"The text says artists followed the taste of the paying public and filled theatres, but it explains market pressure rather than contrasting participatory/private flamenco with spectatorial/public flamenco as a value boundary.",33
1991-11-23-left-bendito-seas-t-tulo-de-opera-fla,candil,Candil,1991-11,1991,AUTH_04,AUTH,"The visible passage discusses theatres, paying publics, and commercial interests, but it does not frame commerce as weakening or strengthening flamenco authenticity.",22
1991-11-24-left-los-cantes-flamencos-de-daniel-p,candil,Candil,1991-11,1991,HERIT_01,HERIT,"The phrase 'patrimonio de la poesía flamenca' appears, but in context it functions more as a literary corpus or stock of themes than as public heritage discourse.",27
1991-11-24-left-los-cantes-flamencos-de-daniel-p,candil,Candil,1991-11,1991,PED_01,PED,"The prologue writer and specialists are mentioned, but the text does not clearly position them as authoritative teachers or mediators of flamenco knowledge.",23
1991-11-24-right-aunque-no-quepa-en-el-papel,candil,Candil,1991-11,1991,COMM_02,COMM,"The text mentions 'buenos aficionados', but it uses the phrase to describe human interest rather than to grant aficionados authority to recognize or judge flamenco.",25
1991-11-24-right-aunque-no-quepa-en-el-papel,candil,Candil,1991-11,1991,HERIT_03,HERIT,"Memory and biographical cataloguing are present, but the visible passage does not clearly frame them as public heritage safeguarding or community heritage work.",23
1991-11-26-left-discografia-flamenca,candil,Candil,1991-11,1991,CRIT_03,CRIT,"The quoted judgment that Concha Vargas is 'la bailaora gitana más completa de la actualidad' is clearly hierarchical, but it appears in a separate appended profile rather than the main discography review, so it is not emitted under the default 0–3 code limit.",44
1991-11-26-left-discografia-flamenca,candil,Candil,1991-11,1991,AUTH_03,AUTH,"The review uses añejo and solera language, but the stronger discourse function is evaluative and pedagogical rather than tradition-continuity authorization.",21
1992-01-3-left-editorial,candil,Candil,1992-01,1992,AUTH_02,AUTH,"The editorial strongly rejects lumping flamenco with frivolous stereotypes, but the emitted CRIT_04 better captures the explicit critical boundary-policing discourse without overcoding purity.",24
1992-01-3-left-editorial,candil,Candil,1992-01,1992,CRIT_01,CRIT,"The text criticizes Vaz de Soto's generalization, but the stronger function is expert boundary critique rather than simple evaluation.",20
1992-01-3-right-apuntes-sobre-la-sole-y-la-sigui,candil,Candil,1992-01,1992,CRIT_04,CRIT,"The text has a strong theoretical voice defining categories, but the emitted CRIT_03 and CRIT_02 more directly capture the visible hierarchy and aesthetic criteria.",24
1992-01-6-right-juan-g-mez-belmonte,candil,Candil,1992-01,1992,CRIT_04,CRIT,"The critique of jurors clearly concerns judging authority, but it overlaps strongly with the emitted AUTH_02 boundary around who is authentically flamenco enough to judge.",25
1992-01-6-right-juan-g-mez-belmonte,candil,Candil,1992-01,1992,AUTH_01,AUTH,"The phrase 'verdad del cante almeriense' suggests authenticity, but the visible text does not develop it beyond introductory characterization.",19
1992-01-8-left-la-ni-a-de-ecija,candil,Candil,1992-01,1992,AUTH_01,AUTH,"The phrase 'auténtica copla andaluza' appears, but it is secondary to the evaluative praise of the artist and does not clearly develop an authenticity claim about the form.",28
1992-01-8-left-la-ni-a-de-ecija,candil,Candil,1992-01,1992,COMM_04,COMM,"The text mentions 'tierra de origen', but this functions as local pride in an homage rather than a clear identity-based authority claim.",23
1992-01-12-right-viii-distinci-n-comp-s-del-cante,candil,Candil,1992-01,1992,HERIT_02,HERIT,"The prize is an institutional recognition mechanism, but the article does not frame it explicitly as heritage or public cultural patrimony.",21
1992-01-12-right-viii-distinci-n-comp-s-del-cante,candil,Candil,1992-01,1992,COMM_03,COMM,"The act is described as intimate despite a crowded setting, but the passage does not use that setting to define participatory flamenco value.",23
1992-01-13-right-viii-festival-de-oto-o,candil,Candil,1992-01,1992,AUTH_03,AUTH,"The text invokes roots in Lorca and La Argentinita, but the stronger emitted code is CRIT_03 because the passage uses them as prestigious artistic antecedents rather than a direct tradition-continuity claim.",32
1992-01-13-right-viii-festival-de-oto-o,candil,Candil,1992-01,1992,PED_03,PED,"The review asks for wider circulation for the knowledge and enjoyment of the afición, but the main discourse is promotion and evaluation rather than pedagogy or access to learning.",29
1992-01-14-right-alre-de-la-fiesta-gitana,candil,Candil,1992-01,1992,AUTH_03,AUTH,"Several references to family and race suggest continuity, but the stronger visible discourse function is identity-based evaluation rather than explicit tradition or roots authority.",25
1992-01-18-right-algo-que-ya-es-historia,candil,Candil,1992-01,1992,HERIT_03,HERIT,"The homage and memory language could suggest communal remembrance, but the visible excerpt does not clearly frame this as heritage or safeguarding discourse.",23
1992-01-21-right-aunque-no-quepa-en-el-papel,candil,Candil,1992-01,1992,HERIT_01,HERIT,"The article invokes popular culture and collective respect, but it does not clearly frame flamenco as patrimony or heritage in the visible text.",23
1992-01-21-right-aunque-no-quepa-en-el-papel,candil,Candil,1992-01,1992,AUTH_03,AUTH,"Demófilo is described as foundational to modern flamencology, but the passage mainly canonizes scholarship rather than grounding present flamenco practice in tradition or roots.",24
1992-01-23-left-discografia-flamenca,candil,Candil,1992-01,1992,CRIT_02,CRIT,"The text uses criteria such as compás, sabor añejo, sencillez, and raíz, but these overlap heavily with the broader critical evaluation already emitted.",23
1992-01-23-left-discografia-flamenca,candil,Candil,1992-01,1992,CRIT_04,CRIT,"There is criticism of record-industry priorities, but the main boundary work is better captured by AUTH_04's anti-commercial authenticity frame.",22
1992-01-23-right-hablan-las-pe-as,candil,Candil,1992-01,1992,HERIT_03,HERIT,"The phrase 'defensa del Flamenco' suggests protection, but there is no clear heritage, safeguarding, or public-culture framing.",18
1992-01-23-right-hablan-las-pe-as,candil,Candil,1992-01,1992,CRIT_01,CRIT,"The praise evaluates the administrative team rather than a flamenco artist, performance, recording, style, or event.",16
1992-01-24-left-poes-a-flamenca,candil,Candil,1992-01,1992,COMM_04,COMM,"The poems mention payos and gitanos, but the passage does not use identity categories to authorize belonging, representation, or flamenco authority.",21
1992-01-25-left-testimonios-de-la-prensa-andaluz,candil,Candil,1992-01,1992,CRIT_04,CRIT,"The article mentions critical viewpoints and methodology, but the visible excerpt mainly describes the study's object rather than exercising authoritative flamenco criticism.",23
1992-01-25-left-testimonios-de-la-prensa-andaluz,candil,Candil,1992-01,1992,HERIT_01,HERIT,The excerpt discusses culture and identity but does not clearly frame copla or flamenco as public heritage/patrimony.,18
1992-01-28-left-buz-n-flamenco,candil,Candil,1992-01,1992,COMM_01,COMM,"The text contains conflict within the flamenco field, but it does not clearly draw an insider/outsider boundary around belonging.",20
1992-01-28-left-buz-n-flamenco,candil,Candil,1992-01,1992,CRIT_03,CRIT,"The contestant is ranked below others in a contest, but the excerpt does not construct a broader canon, hierarchy, or exemplary status beyond the immediate judging decision.",27
1992-01-29-right-final-de-una-larga-rese-a-de-pla,candil,Candil,1992-01,1992,HERIT_03,HERIT,"The long index of discographic entries could support archival access in a broader context, but the visible text is primarily a list without explicit safeguarding, memory, or public-culture framing.",30
1992-01-29-right-final-de-una-larga-rese-a-de-pla,candil,Candil,1992-01,1992,CRIT_03,CRIT,"The artist list may resemble a canon, but no value hierarchy or exemplary status is asserted in the visible text.",20
1992-01-30-left-noticiario-flamenco-xiii-concurs,candil,Candil,1992-01,1992,CRIT_03,CRIT,"The contest rules list prizes and phases, but they do not yet rank artists or construct a canon in the visible passage.",22
1992-01-30-left-noticiario-flamenco-xiii-concurs,candil,Candil,1992-01,1992,PED_03,PED,"The contest is institutional, but the passage concerns eligibility, expenses, and prizes rather than learning, pedagogy, or access to flamenco knowledge.",21
1992-01-31-left-tocaores-de-hoy,candil,Candil,1992-01,1992,PED_02,PED,"The word 'heredero' and family relations suggest lineage, but the passage remains biographical and does not frame transmission as authority or pedagogy.",22
1992-01-31-left-tocaores-de-hoy,candil,Candil,1992-01,1992,CRIT_03,CRIT,"Awards and notable collaborators are listed, but the visible text does not itself construct a canon or ranking.",18
1992-03-3-left-editorial,candil,Candil,1992-03,1992,AUTH_01,AUTH,"The phrase 'música genuinamente andaluza' supports authenticity language, but the stronger discourse function is the exclusion of trivialized aflamencado from proper flamenco.",22
1992-03-3-left-editorial,candil,Candil,1992-03,1992,CRIT_01,CRIT,"There is clear negative evaluation, but CRIT_04 captures the critic/editorial boundary-policing and institutional critique more precisely.",18
1992-03-3-right-apuntes-sobre-la-sole-y-la-sigui,candil,Candil,1992-03,1992,PED_01,PED,"The word 'maestro' appears, but it is not used to establish teaching authority or pedagogy.",15
1992-03-3-right-apuntes-sobre-la-sole-y-la-sigui,candil,Candil,1992-03,1992,COMM_01,COMM,"The word 'dentro' appears only as a spatial/style phrase, not as insider-outsider social boundary work.",17
1992-03-6-left-vicente-soto-sordera-la-ra-z-jer,candil,Candil,1992-03,1992,COMM_02,COMM,"The Peña Flamenca de Jaén and aficionados are present, but the excerpt does not clearly grant them authority to define or judge flamenco beyond ordinary audience interest.",27
1992-03-6-left-vicente-soto-sordera-la-ra-z-jer,candil,Candil,1992-03,1992,CRIT_01,CRIT,"There is evaluative language about the recital and his brother, but CRIT_02 captures the more specific aesthetic criteria actually used.",20
1992-03-8-right-gitanos-y-moriscos,candil,Candil,1992-03,1992,COMM_04,COMM,"Gypsies and Moriscos are discussed as identity groups, but the visible text mainly develops historical comparison and origin theory rather than clearly assigning present flamenco authority or belonging through identity.",30
1992-03-13-right-enderezando-entuertos-y-ense-and,candil,Candil,1992-03,1992,CRIT_01,CRIT,"There is extensive praise of Luis Maravilla, but CRIT_03 and CRIT_04 more specifically capture the canonizing and corrective functions of the article.",22
1992-03-15-left-alre-de-la-fiesta-gitana,candil,Candil,1992-03,1992,COMM_04,COMM,"The article uses gitano identity language, but the strongest visible function is aesthetic and continuity-based legitimation rather than a clear claim about identity-group authority.",26
1992-03-15-left-alre-de-la-fiesta-gitana,candil,Candil,1992-03,1992,PED_02,PED,"Family learning is mentioned for La Negra, but it is brief biographical context and not developed as authoritative embodied or oral transmission.",22
1992-03-18-right-enhorabuena-carmen,candil,Candil,1992-03,1992,COMM_02,COMM,"The phrase 'Los aficionados de esta tierra podemos seguir presumiendo' shows community pride, but it does not clearly grant aficionados authority to judge beyond the critical praise already coded.",29
1992-03-20-left-hemeroteca-flamenca,candil,Candil,1992-03,1992,PED_01,PED,"The word 'maestro' appears as an honorific for a respected figure, not as pedagogical authority or teaching.",17
1992-03-20-left-hemeroteca-flamenca,candil,Candil,1992-03,1992,HERIT_03,HERIT,The word 'Recuerdo' introduces a personal recollection and does not itself establish safeguarding or memory-work.,16
1992-03-24-left-testimonios-de-la-prensa-andaluz,candil,Candil,1992-03,1992,CRIT_02,CRIT,The term 'alma' is part of identity discourse rather than an applied aesthetic criterion for judging performance quality.,18
1992-03-24-left-testimonios-de-la-prensa-andaluz,candil,Candil,1992-03,1992,AUTH_03,AUTH,"The passage concerns authenticity and identity more than continuity, roots, or preservation of a valued past.",16
1992-03-27-right-aunque-no-quepa-en-el-papel,candil,Candil,1992-03,1992,CRIT_02,CRIT,"Terms such as 'hondura' and 'desgarro' are evocative aesthetic language, but the clearer function here is review/evaluation of books.",20
1992-03-27-right-aunque-no-quepa-en-el-papel,candil,Candil,1992-03,1992,PED_03,PED,"Pedagogical activities are mentioned as credentials, not as a substantive discussion of learning access or institutional pedagogy.",17
1992-03-28-right-flamenca,candil,Candil,1992-03,1992,AUTH_03,AUTH,"References to 'raíces' and 'casta' support a rootedness idiom, but the dominant visible discourse is critical evaluation of the recording.",20
1992-03-28-right-flamenca,candil,Candil,1992-03,1992,AUTH_04,AUTH,"Commerciality is criticized, but it functions primarily as critical boundary evaluation rather than a sustained authenticity claim.",17
1992-03-29-left-noticiario-flamenco,candil,Candil,1992-03,1992,CRIT_03,CRIT,"The item lists events, organizers, places, and artists; names such as Granada are not used to build a canon or hierarchy.",21
1992-03-29-left-noticiario-flamenco,candil,Candil,1992-03,1992,HERIT_02,HERIT,"Institutional organizers and Expo venues are listed, but there is no explicit heritage authorization or patrimonial framing.",17
1992-03-30-left-buz-n-flamenco,candil,Candil,1992-03,1992,COMM_02,COMM,"The Peña Flamenca and aficionados are praised for supporting the event, but the passage does not clearly grant them authority to judge or define flamenco.",25
1992-03-31-left-tocaores-de-hoy,candil,Candil,1992-03,1992,CRIT_03,CRIT,"Awards and critical praise suggest status, but the excerpt does not clearly rank Cepero within a canon or hierarchy.",19
1992-03-31-left-tocaores-de-hoy,candil,Candil,1992-03,1992,AUTH_03,AUTH,"The phrase about the legitimate sound of Jerez links artistry to place, but the passage mainly functions as critical evaluation rather than tradition/roots authorization.",25
1992-05-3-left-editorial,candil,Candil,1992-05,1992,HERIT_03,HERIT,"The editorial discusses dignification and future projection, but it does not clearly frame flamenco as public heritage or safeguarding.",19
1992-05-3-right-apuntes-sobre-la-sole-y-la-sigui,candil,Candil,1992-05,1992,PED_02,PED,"The excerpt mentions initiation into cante grande, but it does not clearly describe oral, embodied, familial, or lineage-based transmission.",20
1992-05-3-right-apuntes-sobre-la-sole-y-la-sigui,candil,Candil,1992-05,1992,AUTH_03,AUTH,"Regional contrasts evoke rootedness, but the visible text mainly classifies aesthetic meanings rather than authorizing present practice through tradition or continuity.",21
1992-05-5-right-leo-aguilar-y-ram-n-porras,candil,Candil,1992-05,1992,PED_03,PED,"The Japanese listener imitating major singers suggests transnational technical study, but the passage uses it mainly to criticize imitation and loss of creativity rather than to discuss access to learning.",30
1992-05-5-right-leo-aguilar-y-ram-n-porras,candil,Candil,1992-05,1992,CRIT_03,CRIT,"The reference to the three components being in the canons of flamenco is definitional, but the excerpt does not develop a strong hierarchy or canon beyond that statement.",28
1992-05-7-right-cr-nica-de-la-vii-semana-de-estu,candil,Candil,1992-05,1992,AUTH_04,AUTH,"The word 'cercanas' appears in relation to cortijos and caserías, but it is only geographic setting, not intimacy as authenticity.",20
1992-05-7-right-cr-nica-de-la-vii-semana-de-estu,candil,Candil,1992-05,1992,CRIT_02,CRIT,"The description of Pepa Montes uses criteria such as taconeo, arm movement, and compás, but CRIT_01 already captures the chronicle's main evaluative function.",24
1992-05-10-left-manuel-cano-andaluz-universal-no,candil,Candil,1992-05,1992,PED_03,PED,"Books, guides, and recordings support research access, but the visible discourse is more about scholarly authority and recognition than pedagogy or learner access.",23
1992-05-10-left-manuel-cano-andaluz-universal-no,candil,Candil,1992-05,1992,HERIT_03,HERIT,"The text praises diffusion and asks for reeditions, but it lacks a clear safeguarding or living-heritage frame.",18
1992-05-12-left-el-taranto,candil,Candil,1992-05,1992,HERIT_03,HERIT,"The phrase 'documento vivo' appears, but it refers to a recording as historical evidence rather than living heritage or safeguarding.",20
1992-05-13-right-los-pasos-del-maestro-silverio-e,candil,Candil,1992-05,1992,PED_03,PED,"The word 'escuelas' refers to institutions hosting concerts, not flamenco learning or institutional pedagogy.",14
1992-05-13-right-los-pasos-del-maestro-silverio-e,candil,Candil,1992-05,1992,AUTH_03,AUTH,"The article is historical and continuity-oriented, but the clearest visible discourse is community afición, canonization, and institutional recognition rather than tradition as an explicit authority claim.",27
1992-05-15-right-flamenco-en-cornell,candil,Candil,1992-05,1992,PED_03,PED,"Talks and lectures occur in the festival, but the excerpt mainly evaluates scholarship and performance rather than access to learning.",20
1992-05-15-right-flamenco-en-cornell,candil,Candil,1992-05,1992,CRIT_02,CRIT,"Terms such as jondura, compás, taconeo, and formalism appear, but CRIT_01 already captures the main performance evaluation without needing a separate criteria code.",23
1992-05-17-left-alre-de-la-fiesta-gitana,candil,Candil,1992-05,1992,CRIT_01,CRIT,"Several artists are evaluated, but the stronger functions are identity framing, canonization, and lineage transmission.",15
1992-05-17-left-alre-de-la-fiesta-gitana,candil,Candil,1992-05,1992,AUTH_02,AUTH,"Purity is attributed to Juan Talega, but the passage does not clearly draw an exclusionary pure/impure boundary.",18
1992-05-20-right-angel-de-alora-in-memoriam,candil,Candil,1992-05,1992,CRIT_03,CRIT,"Calling him the last master suggests canonical status, but the more precise code is lineage transmission.",16
1992-05-21-left-coplas-y-poemas,candil,Candil,1992-05,1992,PED_02,PED,"The poem invokes oral and bodily feeling, but it does not describe transmission or learning.",15
1992-05-22-left-vestir-de-limpio-a-la-copla,candil,Candil,1992-05,1992,CRIT_01,CRIT,"The article evaluates Sérvula Palacios and her book, but the stronger discourse functions are boundary critique, heritage safeguarding, tradition renewal, and transmission.",22
1992-05-22-left-vestir-de-limpio-a-la-copla,candil,Candil,1992-05,1992,COMM_04,COMM,"The article mentions collective memory and a persecuted oral culture, but identity categories do not clearly organize belonging or authority as a separate function.",24
1992-05-23-left-prodigio-del-cante,candil,Candil,1992-05,1992,AUTH_04,AUTH,"The text invokes intimate feeling, but not as a contrast between authentic intimacy and public/commercial spectacle.",17
1992-05-23-right-aportaci-n-a-la-figura-de-luis-m,candil,Candil,1992-05,1992,CRIT_01,CRIT,"The article praises Molina and his accompaniment, but its main visible discourse is biographical correction and comparative status rather than sustained performance evaluation.",23
1992-05-23-right-aportaci-n-a-la-figura-de-luis-m,candil,Candil,1992-05,1992,HERIT_03,HERIT,"The article preserves biographical memory, but it does not clearly frame this as public heritage or collective safeguarding.",18
1992-05-24-left-aunque-no-quepa-en-el-papel,candil,Candil,1992-05,1992,COMM_03,COMM,"The retrieval trigger 'publicación' is only a reference to the reviewed publication, not a public/private participatory setting.",18
1992-05-24-left-aunque-no-quepa-en-el-papel,candil,Candil,1992-05,1992,HERIT_03,HERIT,"The piece discusses folklore and memory-adjacent cultural work, but the visible excerpt lacks a clear public heritage or safeguarding frame.",21
1992-05-25-left-flamenca,candil,Candil,1992-05,1992,AUTH_02,AUTH,"The review contrasts orthodox/rooted flamenco with modern or salsa-inflected material, but it does not use strong impure/fake/spurious exclusion language.",23
1992-05-25-left-flamenca,candil,Candil,1992-05,1992,CRIT_02,CRIT,"Compás, tarantos, tarantas, and virtuosismo are aesthetic criteria, but the review's stronger functions are evaluation, authenticity questioning, and boundary critique.",21
1992-05-25-right-de-la-teor-a-a-la-pr-ctica,candil,Candil,1992-05,1992,PED_02,PED,"The trigger 'práctica' appears, but the visible argument is institutional/analytical pedagogy rather than oral or embodied lineage transmission.",19
1992-05-25-right-de-la-teor-a-a-la-pr-ctica,candil,Candil,1992-05,1992,HERIT_03,HERIT,"The article concerns pedagogy and transmission, but does not frame flamenco as public heritage or safeguarding.",16
1992-05-28-left-buz-n-flamenco-r-plicas,candil,Candil,1992-05,1992,AUTH_03,AUTH,"The comparison 'Alora es a la Malagueña, como Jerez es a las Bulerías' evokes local rootedness, but it is brief and mainly part of factual biographical response.",27
1992-05-28-left-buz-n-flamenco-r-plicas,candil,Candil,1992-05,1992,PED_01,PED,"The phrase 'me aleccionas' appears, but the exchange does not clearly establish pedagogical authority beyond disagreement.",16
1992-05-28-right-noticiario-flamenco,candil,Candil,1992-05,1992,COMM_03,COMM,"The publication/distribution to peñas is circulation information, not a public/private participatory setting.",14
1992-05-28-right-noticiario-flamenco,candil,Candil,1992-05,1992,CRIT_03,CRIT,"Awards and biographies suggest status, but the roundup format does not clearly construct a sustained canon beyond institutional recognition.",19
1992-07-3-left-editorial,candil,Candil,1992-07,1992,CRIT_04,CRIT,"The editorial mentions diatribes against Camarón's innovations, but it does not dwell enough on expert boundary policing as a separate function.",22
1992-07-4-left-aproximaci-n-a-la-figura-de-cama,candil,Candil,1992-07,1992,AUTH_02,AUTH,"The retrieval trigger 'pura' appears in the phrase 'pura coherencia', which is not flamenco purity boundary-work.",17
1992-07-4-left-aproximaci-n-a-la-figura-de-cama,candil,Candil,1992-07,1992,HERIT_02,HERIT,"The article mentions demands for a posthumous Llave de Oro, but it is discussed as a current fervor rather than endorsed institutional recognition.",23
1992-07-5-right-camar-n-abandon-su-isla,candil,Candil,1992-07,1992,COMM_02,COMM,"Aficionados and artists gather and mourn, but the visible text mostly reports attendance rather than clearly granting them authority to judge or sustain flamenco.",24
1992-07-10-right-la-esperanza-de-creer-en-los-due,candil,Candil,1992-07,1992,COMM_01,COMM,"The phrase 'no iniciados' marks audience familiarity, but the passage does not strongly construct an insider/outsider authority boundary.",19
1992-07-15-right-a-un-flamenco-inolvidable,candil,Candil,1992-07,1992,HERIT_01,HERIT,"The text invokes collective culture and memory, but it does not explicitly frame flamenco as patrimonio or public heritage.",19
1992-07-15-right-a-un-flamenco-inolvidable,candil,Candil,1992-07,1992,COMM_04,COMM,"Gitano-Andalusian identity is present, but the stronger function is elegiac canonization and memory rather than defining group authority or belonging.",21
1992-07-16-right-al-camar-n-de-la-isla,candil,Candil,1992-07,1992,CRIT_02,CRIT,"The poem uses words such as 'jondo' and refers to Camarón's voice, but the visible text is primarily elegiac/poetic and does not clearly apply an aesthetic criterion as critical judgment.",32
1992-07-17-right-camar-n-la-misma-verdad-distinta,candil,Candil,1992-07,1992,CRIT_03,CRIT,"The article calls Camarón a 'leyenda viva' and discusses creators/restorers, but the stronger visible discourse is expert reception and inherited gitano conception rather than a sustained ranking.",28
1992-07-18-right-camar-n-de-la-isla-algo-m-s-que-,candil,Candil,1992-07,1992,CRIT_01,CRIT,"There is clear evaluative praise, but it largely supports the stronger canonization and boundary-critique codes already emitted.",18
1992-07-19-right-camar-n-para-siempre-recuerdos-y,candil,Candil,1992-07,1992,COMM_02,COMM,"The older Gitano listener's response suggests community recognition, but the excerpt does not clearly present him as an authority who judges or sustains flamenco for others.",27
1992-07-19-right-camar-n-para-siempre-recuerdos-y,candil,Candil,1992-07,1992,HERIT_03,HERIT,"The ending reflects memory and remembrance, but it remains personal and affective rather than public cultural safeguarding or community heritage work.",21
1992-07-22-right-el-caro-precio-de-la-gloria-la-f,candil,Candil,1992-07,1992,CRIT_04,CRIT,"The phrase 'dogma y herejía' signals polemic, but the visible text does not clearly exercise expert authority to police a specific proper/improper flamenco boundary.",25
1992-07-22-right-el-caro-precio-de-la-gloria-la-f,candil,Candil,1992-07,1992,PED_03,PED,"The text says Camarón connected a wide youth audience with the flamenco environment, but this is audience expansion rather than institutional or transnational learning access.",25
1992-07-23-right-muerte-anunciada,candil,Candil,1992-07,1992,AUTH_03,AUTH,"The passage mentions tradition and synchronizing the archaic with the modern, but the stronger visible discourse function is authenticity/evaluation rather than tradition as an independent authority claim.",28
1992-07-23-right-muerte-anunciada,candil,Candil,1992-07,1992,COMM_02,COMM,"Aficionados are mentioned as mourners and followers, but they are not clearly positioned as authoritative judges in the visible text.",20
1992-07-25-left-pasi-n-muerte-y-ascensi-n-a-los-,candil,Candil,1992-07,1992,AUTH_03,AUTH,"The text invokes old masters, ancestors, and flamenco rivers, but this functions poetically more than as a clear tradition-continuity authority claim.",22
1992-07-25-left-pasi-n-muerte-y-ascensi-n-a-los-,candil,Candil,1992-07,1992,COMM_02,COMM,"The community's devotion is visible, but the passage does not clearly make aficionados or community participants judges of flamenco value.",21
1992-07-26-left-gracia-y-hondura-juan,candil,Candil,1992-07,1992,PED_03,PED,"The passage mentions interpreting classics and listening to old recordings, but it does not clearly frame learning, access, or transmission.",20
1992-07-26-left-gracia-y-hondura-juan,candil,Candil,1992-07,1992,AUTH_04,AUTH,"Commercial recordings are mentioned, but the text does not frame commerce as weakening or strengthening authenticity in a sustained way.",20
1992-07-27-right-alre-de-la-fiesta-gitana,candil,Candil,1992-07,1992,COMM_02,COMM,"The aficionado appears as a reference audience, but not as an authoritative community actor.",14
1992-07-27-right-alre-de-la-fiesta-gitana,candil,Candil,1992-07,1992,CRIT_02,CRIT,"Duendes are mentioned, but not clearly applied as a distinct evaluative criterion beyond the broader critical judgment already coded.",19
1992-07-29-left-camar-n-de-la-isla,candil,Candil,1992-07,1992,PED_03,PED,"Young singers imitate him, but the visible text frames this mainly as influence and style formation rather than a learning/access discourse.",22
1992-07-29-left-camar-n-de-la-isla,candil,Candil,1992-07,1992,COMM_02,COMM,"Aficionados are mentioned as audiences created by him, but not clearly as community authorities who judge or sustain value.",19
1992-07-29-left-camar-n-de-la-isla,candil,Candil,1992-07,1992,COMM_04,COMM,"The phrase voz gitanísima invokes identity, but it functions primarily as an aesthetic criterion rather than broader identity-based authority framing.",21
1992-09-3-right-apuntes-sobre-la-sole-y-la-sigui,candil,Candil,1992-09,1992,HERIT_03,HERIT,"The word 'memoria' appears only as ordinary recollection and does not frame safeguarding, living heritage, or public cultural memory.",19
1992-09-3-right-apuntes-sobre-la-sole-y-la-sigui,candil,Candil,1992-09,1992,AUTH_03,AUTH,"The ending mentions regional tradition in a bullfighting analogy, but the visible excerpt does not clearly use flamenco tradition or roots to authorize a present practice.",26
1992-09-7-left-ocho-im-genes-de-ocasi-n,candil,Candil,1992-09,1992,CRIT_03,CRIT,"Terms such as 'mítico cantaor' and named artists suggest canonical status, but the passage mainly documents photographs rather than constructing a ranking or hierarchy.",24
1992-09-8-right-por-malague-as,candil,Candil,1992-09,1992,COMM_01,COMM,"The contrast between Málaga singers and a singer 'de fuera de la tierra' implies local belonging, but the passage functions more as authenticity/tradition and criticism than as an insider-outsider social boundary.",33
1992-09-9-left-loli-la-revoltosa,candil,Candil,1992-09,1992,COMM_04,COMM,"The article notes Loli is a woman and discusses female relatives, but the visible passage does not use gender itself to define flamenco authority or representation.",26
1992-09-9-left-loli-la-revoltosa,candil,Candil,1992-09,1992,CRIT_01,CRIT,"The introductory praise suggests artistic value, but the stronger discourse functions are lineage, transmission, and purity.",16
1992-09-12-left-i-congreso-de-cr-ticos-de-arte-f,candil,Candil,1992-09,1992,HERIT_02,HERIT,"There is official approval and institutional procedure, but the passage does not frame flamenco as heritage or patrimony.",18
1992-09-12-left-i-congreso-de-cr-ticos-de-arte-f,candil,Candil,1992-09,1992,COMM_02,COMM,"The Peña Flamenca hosts the event, but this is organizational context rather than a claim that peña community authorizes flamenco value.",21
1992-09-12-right-ja-n-cuna-de-la-asociaci-n-de-cr,candil,Candil,1992-09,1992,COMM_02,COMM,"The passage mentions afición flamenca, but the visible text does not clearly grant aficionados community authority independent of the critics' association.",21
1992-09-13-right-la-bienal-ese-hermoso-disparate-,candil,Candil,1992-09,1992,AUTH_02,AUTH,"The phrase 'oferta auténticamente flamenca' implies a boundary, but the stronger visible discourse is critical evaluation of programming and authority rather than a developed purity exclusion.",26
1992-09-14-left-bienal-x27-92-la-consumaci-n-de-,candil,Candil,1992-09,1992,AUTH_04,AUTH,"The critique mentions budget and spectacle, but commercialization is not clearly framed as the cause of authenticity loss in the visible text.",22
1992-09-14-left-bienal-x27-92-la-consumaci-n-de-,candil,Candil,1992-09,1992,PED_03,PED,"The text asks what the world could learn about flamenco, but it is a rhetorical criticism of the Bienal rather than a clear discourse about pedagogy or access.",28
1992-09-15-left-poes-a-jos-luis,candil,Candil,1992-09,1992,CRIT_02,CRIT,"The poem uses aesthetic imagery around guitar, soleá, and toque, but it does not clearly define or apply criteria for judging flamenco quality.",23
1992-09-15-left-poes-a-jos-luis,candil,Candil,1992-09,1992,COMM_04,COMM,"The phrase 'pañuelo de un pueblo altivo' invokes collective identity poetically, but it does not clearly organize authority, belonging, or representation.",21
